Sentence,Hyperbole,Metaphor
"Participating at the ceremony were the local Governor, Regents (Bupatis), representatives of Police, Navy and Coast Guard as well as the heads of various government departments joining from Jakarta.",0,1
"Something that showed up in the story:Since its founding 144 years ago, Gallaudetâ€™s separation has been driven by the belief that the deaf were better off immersing themselves in their own culture.",0,1
Melinda Herman has now become a new face of gun rights amid the dramatic story of her defending herself and two children with a six-shot revolver.,0,1
"You will have your characters roughly sketched in your mind as you begin your research, and as you proceed, you can build and shape those early ideas by understanding how your characters, as individuals, would have lived in the time period in which you have set your story.",0,1
"No discussion of social ills is complete without attention to ""children at risk,"" a term that includes increasing numbers of urban young people whose lives are often bruised by poverty , violence and unstable family situations.",0,1
The Centre's internationally regarded research programme has done much to advance the scientific understanding of child development.,0,1
""" Guns are very powerful .",0,1
"With the incidence of these horrible events, the PR engine of the NRA has worked overtime to persuade the general public that gun ownership is the only way to defend you and your family, and that buying a gun now was necessary insurance against any legislative overreach that might prevent a purchase in the future.",0,1
"To resolve this crisis, parents must withdraw their children from the federal bureaucracy's domination , it said.",0,1
"In congress gun control crashed and burned and Senator Joe Manchin noted itâ€™s not likely to go anywhere: â€œHopefully, weâ€™d have a few (lawmakers who voted against it) that would maybe reconsider,â€ Manchin said on CNNâ€™s â€œState of the Union.",0,1
"The Republican plan also calls for so-called ""reform"" legislation, unrelated to the Budget, such as extending deadlines for greenhouse gas and engine retrofit regulations, allowing employers to create workweek flexibility, changing laws regarding meal and rest breaks, enacting a strict spending cap on the state Budget, etc.",0,1
Embrace a timely opportunity and begin a new fiscal chapter of wealth and prosperity.,0,1
"""He [Hale] has succeeded, and his success has broken the spell which has hitherto held Democracy in the embrace of slavery.""",0,1
Skip the coloring book aisle at the store and hop on the PC to let your child mix and match to his/her heart 's desire !,0,1
"Opinion:Â How Can Embeds Be Objective when Reporting on their Guardians? - Original French - ""Would the Quebec Block be afraid to make fall the government Stephen Harper by frankly representing the Quebec opinion?""",0,1
"Yes a gun is both a tool and a weapon, both by design.",0,1
"Unlike these latter, however, the epistles of moderation eschew all political debate by disingenuously casting the difficulties of Christian-Muslim relations in a purely religious light .",0,1
I couldn't imagine having to jump through the gun ownership hoops you guys do across the river.,0,1
"Kiva might think it is helping people but the truth is that the people receiving these loans have to pay back large amounts of interest and the use of micro lending might only be sinking these individuals further into a new form of poverty , known well to many Americans as credit debt.",0,1
"At OZ, we believe that the strength of our design lies in our highly diverse project experience and services which include a full range of architectural, planning and interior design services that are driven by a thorough understanding of our clients' goals.",0,1
