Sentence,Hyperbole,Metaphor
Williamson lifted his head from an article he was reading in The New Yorker and the man pulled out a gun and shot him in his left cheek.,0,0
"As for Brownback, he will the Kansas governorship not because he is a member of the Republican Party, but because is a likeable and experienced politician .",0,0
The Tuchux Charity Tournament is an event aimed as raising money to fight breast cancer .,0,1
"While NRA rages against gun control, 4 shot dead in Pennsylvania Â» You canâ€™t make up irony on this scale.",1,1
"That means excise tax rates must con- tinually be increased merely to keep pace with inflation, not to mention real economic growth.",0,0
Anyone who thinks gun control is displeased with its firearm organisation partners is in for a surprise.,1,1
"Two basic approaches to the problem are available: 1) Let individuals, guided by the price system, strive for what they want by cooperating freely (no privileges, no restraints on peaceful action) under rules that respect all persons as equals, or 2) let bureaucracy â€“ that is, the coercive State â€” decide for them, perhaps periodically administering the opium of democracy to lessen the pain of their essential powerlessness.",1,1
"I oppose machine-gun bans , 'assault-weapon' bans, mag limits, background checks, perches/own/carry permits of any kind, 90% of all gun-free zones (to include private businesses open to the public), registration...etc.",0,1
"The morning session will address the basics of the tax law , record-keeping methods, itemized deductions, tax return questions, and forms based on level of income, art activity(ies) and business/family situations.",0,0
This educational based program allows you to spend time helping others while building personal wealth for yourself and your family.,0,1
"The three major candidates for governor, save for one, intend to tax the shirt off your back.",1,1
In the past this reservation issue had made or broke several governments in regions and centre too.,0,1
"Instantly, I was gripped by a more terrifying reality I was entering a rule-less pit of gun nuts - my senses were on full alert.",1,1
Stand up online against poverty now at http://www.standagainstpoverty.org.,0,1
"Wellman makes the further point that the advantages of the wealthy can reduce the opportunities of the poor in the same country but not those elsewhere, just as a few people watching a game may obstruct the vision of others by standing on tip-toe, while not affecting those watching other games.",0,0
"Without the solid foundation of law, and protections for the inalienable rights of the individual, democracy is a house built on sand.",1,1
One - the last registered owner for that gun 's serial number .,0,0
"The IRS tax lien is the backbone of the federal tax collection process . The federal tax lien arises after assessment, notice and demand, and failure to pay. The tax lien is discussed in more detail in Chapter 5: The Federal Tax Lien. Summary of Collection Process",0,1
"The vast majority do not "" hate "" taxes , but I doubt a single one ""loves"" to pay it.",1,0
"It is sufficient to remind about the frozen finances from the European funds because of doubts for corruption, the low incomes as a consequence of the great share of the twilight economy, the continuing stratification of very poor and very rich.",0,1
A guy who wrote the clinton speeches pushing gun bans is upset that his party's views on this issue are failing. and you are arguing by proxy since you really are not in a position to actually tell us why this one second stringer's opinions trump that of constitutional scholars with decades of experience even the WASHINGTON POST-one of the most anti gun newspapers in the USA took issue with your Hero of the Day's nonsense.,1,1
"Odessa's regionally-reliant cuisine has advanced her menu ideas to a White House State Dinner and profiles in a variety of Media, including The Washington Post, Gourmet, Sierra Magazine, Bon Appetit, Food & Wine, Wine Spectator, The New York Times, Wisconsin State Journal, Wisconsin Public Radio and National Public Radio.",0,1
Please inform us of any copyright violations that you may find by emailing the details to JBT Graphic Design.,0,0
This practical text presents a wealth of fresh ideas and techniques for strengthening counseling skills to face real-world issues in nutrition therapy.,1,1
"FNC calls for expat sponsor salary hike 58 04 Jan ' 09 at 14:03 When issuing a visa, the UAE government apparently tends to think they are doing a favour to the expat.",0,0
