Sentence,Hyperbole,Metaphor
"He drove home in his prize, a brand - new, shine white Corvette!",0,0
"Washing dollies Warm water, washing-up liquid, scrubbing brush and cloths, plus waterproof dolls, are an irresistible combination.",0,0
Unversed in the jargon of the social scientist.,0,0
Adams staked his claim for a place in the Olympic team with his easy win yesterday.,0,0
We drove through three time zones for veal scaloppini?,0,0
But it has been a tortuous and cumbersome journey.,0,0
I've arranged a lunch with him next Thursday at which I intend to unfold my proposal.,0,1
"So you see, imagination needs moodling - long, inefficient, happy idling , dawdling and puttering.",0,0
"Then, without more ado, he turned on his heel and left, slamming the door behind him.",0,0
How can he afford to buy himself a brand new car?,0,0
I think my watch is bust.,0,1
Pretty meaty stuff for an art history major who formerly knew squat about the squabble.,0,0
It would be hypocritical of me to have a church wedding when I don't believe in God.,0,0
Don't forget to invite the Jordans.,0,0
Experience the best of Canberra on this full day Hop-On Hop-Off sightseeing Discovery tour of the Australian capital city.,0,0
The backdrop of 1950s Harlem is violent and sinister and the direction pulls few punches.,0,1
Ministers are as keen as ever to wrap their activities in a shroud of secrecy.,0,1
"Want to surveil workers for any tell-tale signs of ""antisocial behavior"" such as union organizing?",0,1
Managers now dutifully bring back the brief.,0,0
The beauty spot brings back horrific memories for the couple; memories of a night they were not meant to survive.,0,0
We don't need to stint ourselves-have some more!,0,0
Harry was a nasty foul-mouthed old devil.,0,1
Fletcher Reede is a cartoon character with real heart.,0,1
Rosie said with that upper lip twisting in scorn.,0,0
"Keep flax from fire,youth from gaming.",0,0
Love the animals: God has given them the rudiments of thought and joy untroubled,0,0
Let's make an evening of it and catch the last train home.,0,0
This rat wanted to eat ropes the way Gene Kelly wanted to sing and dance.,0,0
And it also became apparent that schnapps and singing went hand - in - hand.,0,0
Isabel schooled her features into an expression of remote serenity.,0,0
I wouldn't underestimate her if I were you - she's smarter than you think.,0,0
Even she makes mistakes occasionally she's only human.,0,0
A married woman is always gratified by the capture of a boy's fickle heart.,0,1
In a diary in which she writes everything but the truth.,0,0
I cricked my neck while I was painting the ceiling.,0,0
Then why do my ears ring with the lowing of oxen and the bleating of sheep?,0,0
I love the hiss and pop of vinyl and the black splotch in the corner when a movie changes reels.,0,0
"And, quite frankly, I just let rip.",0,0
A wraith with bright eyes in his gaunt face.,0,0
It's time we dug up those potatoes.,0,0
"These reforms, untested by pilot evaluations, represent a leap of faith.",0,0
"Mustard in bloom, mustard in art, mustard in food, even a mustard competition.",0,0
"This lush estate, in verdant sugar cane country and near a gorgeous beach, was the home of actor Raymond Burr, best known for his roles as ""Perry Mason"" and ""Ironside.""",0,0
La femme commence par aimer un homme et finit par aimer l'amour.,0,0
"In the interior , less is more - 2 bucket seats, steering wheel, gear shifter and a control unit, "" Paulin continues.""",0,0
Don't try fobbing off last year's goods on me!,0,0
He forgets I can lean forward in this great chair and give him a good whack across the shoulders.,0,0
The frost has blighted my crops.,0,0
"Gremlin, one of my longtime favorites, is currently raising the third set of twins in the record books at Gombe.",0,0
"Recollect the feature films of the living desert, the vanishing prairie, the rams butting heads and salmon swimming upstream?",0,0
"After graduation, BIE is Economics fancy, become a first - line star, but AFF has become BIE broker.",0,0
It was smooth and round but he carried it like a sack.,0,0
Su Fu makes medium preview than be these curiosa now.,0,0
At the apex of the pyramid comes Big Brother.,0,0
El Pueblo brings to the marketplace an innovative gift store with a touch of Latin class.,0,0
He had to wriggle his way out.,0,0
These were not the dainty and chaste twirls and curtseys of the ballerinas at Lincoln Center.,0,0
Why is my one game playing 3 D giddy?,0,0
"Constable, in true British form , laughs in the face of adversity.",0,0
It was a difficult scrabble up the smooth - fire - melted?,0,0
But there will also be those who will stay with it for its relish of damnation.,0,0
I ought make hay while the sun shines.,0,0
We had a humongous row just because she left.,0,0
We had a week of alternate rain and sunshine.,0,0
"At 6,352 yards, par 71, it already offers a stern test of technique without being physically onerous.",0,0
A woman batters her husband to death with a coffee pot which she for ever after keeps in her shopping bag.,0,0
Expect it on your doormat in due course.,0,0
Now he knows he's in the driver's seat and can wait for a better deal.,0,0
"The death of Lincoln deeply touched great American poet, Walt Whitman, and inspired him to create his most superb elegy When Lilacs Last in the Dooryard Bloom'd.",0,0
They're prepared to pay top whack for goods like this.,0,0
"The reviews for ""On a Clear Day"" ran the gamut from contempt to qualified rapture .",0,1
Not all who had been at the momentous boardroom session left as speedily as Roscoe Heyward.,0,0
"The actor is a mite more cagey, however, as to his involvement with co-star Penelope Cruz.",0,0
Won't you have a piece of fudge?,0,0
Her long fingernails clacked against the rim of a champagne glass.,0,0
"I, clad in a cool summer nightie, and Grampy, his sleeveless T - shirt, sat watching the traffic.",0,0
Getting us all into this with their swaggering and boasting.,0,0
Social and economic stability and the natural order call for a full two weeks of diligent goofing off.,0,0
"Later, two of my cousins entered law, although one has dropped out to be a chef.",0,0
"Are you some sort of navel - gazing , no - fun , mopey type?",0,1
He will wed that waitress next month.,0,0
"Any fool can criticize, condemn, and complain but it takes character and self control to be understanding and forgiving",0,0
"I wanted to curl into a ball, cover my head, and call, Mother!",0,0
"Was brought up insensibly, what to want to feel? My feeling is old, you!",0,0
You can't swallow the promise of financial allocation that you made yesterday.,0,0
What are you moaning about now?,0,0
"Her figure is womanly, but as Margarett draws her, the force of her sensuality is androgynous.",0,0
A picture he would mentally frame and save.,0,0
My boot is pressing against a blister on my toe.,0,0
Should I dash out and buy candles along with my favorite flavored lubricant?,0,1
He creates disorder and manages to convince people only he can resolve it.,0,0
Reassembling our afflicted Powers.,0,0
Ray Romano is trying to give a reporter a few uninterrupted minutes of his time.,0,0
"As a pianist, she's a brilliant technician, but she lacks passion.",0,0
This leaves young couples who are peers to navigate the office fishbowl on their own.,0,0
"Without iridescent blue eye shadow, an effulgent outfit or a hair-sprayed coif, she looks normal.",0,0
"But Masters, that concept is something of a is a paradox, and like a face card it is upside down either way you look at it.",0,0
The tablets reveal the Minoans as lovers of minutely recorded detail; their labyrinthine architecture reveals a love of complexity and puzzles.,0,0
She dresses her dolls in super expensive Dior label frocks and even has her own yacht.,0,0
The Gnome started shaking his hips back and forth and smacking the air like he was spanking some girl's butt on the dance floor.,0,0
"Taking her by the hand, Gerhardt would issue forth, satisfied to drag first one foot and then the other in order to accommodate his gait to her toddling steps.",0,0
Where would I find a bunch of grapes? 4.,0,0
Gift: A military - style buzz cut to alleviate the stress caused by Sasha's thin headband.,0,0
Thinking your memory will get worse as you get older may actually be a self-fulfilling prophecy.,0,0
